colour	x	y	tooltip	showSelected2	fill
#00BADE	67	50	"Game 67 - Mar 29, 2022
Points this game: 1
Goals this game: 0
+/-: -3
Cumulative points: 50"	2021	#00BADE
#00BADE	68	50	"Game 68 - Mar 31, 2022
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 50"	2021	#00BADE
#00BADE	69	51	"Game 69 - Apr 02, 2022
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 51"	2021	#00BADE
#00BADE	70	51	"Game 70 - Apr 05, 2022
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 51"	2021	#00BADE
#00BADE	71	53	"Game 71 - Apr 07, 2022
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 53"	2021	#00BADE
#00BADE	72	54	"Game 72 - Apr 09, 2022
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 54"	2021	#00BADE
#00BADE	73	55	"Game 73 - Apr 11, 2022
Points this game: 1
Goals this game: 0
+/-: -2
Cumulative points: 55"	2021	#00BADE
#00BADE	74	56	"Game 74 - Apr 13, 2022
Points this game: 1
Goals this game: 0
+/-: -2
Cumulative points: 56"	2021	#00BADE
#00BADE	75	56	"Game 75 - Apr 15, 2022
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 56"	2021	#00BADE
#00BADE	76	57	"Game 76 - Apr 16, 2022
Points this game: 1
Goals this game: 1
+/-: -3
Cumulative points: 57"	2021	#00BADE
#00BADE	77	57	"Game 77 - Apr 19, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 57"	2021	#00BADE
#00BADE	78	58	"Game 78 - Apr 21, 2022
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 58"	2021	#00BADE
#00BADE	79	58	"Game 79 - Apr 23, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 58"	2021	#00BADE
#00BADE	80	59	"Game 80 - Apr 24, 2022
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 59"	2021	#00BADE
#00BADE	81	60	"Game 81 - Apr 27, 2022
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 60"	2021	#00BADE
#00BADE	82	61	"Game 82 - Apr 29, 2022
Points this game: 1
Goals this game: 0
+/-: 4
Cumulative points: 61"	2021	#00BADE
#00A6FF	1	2	"Game 1 - Oct 12, 2022
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 2"	2022	#00A6FF
#00A6FF	2	2	"Game 2 - Oct 14, 2022
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 2"	2022	#00A6FF
#00A6FF	3	3	"Game 3 - Oct 15, 2022
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 3"	2022	#00A6FF
#00A6FF	4	5	"Game 4 - Oct 17, 2022
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 5"	2022	#00A6FF
#00A6FF	5	6	"Game 5 - Oct 20, 2022
Points this game: 1
Goals this game: 1
+/-: 3
Cumulative points: 6"	2022	#00A6FF
#00A6FF	6	7	"Game 6 - Oct 22, 2022
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 7"	2022	#00A6FF
#00A6FF	7	7	"Game 7 - Oct 25, 2022
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 7"	2022	#00A6FF
#00A6FF	8	7	"Game 8 - Oct 27, 2022
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 7"	2022	#00A6FF
#00A6FF	9	10	"Game 9 - Oct 29, 2022
Points this game: 3
Goals this game: 1
+/-: 2
Cumulative points: 10"	2022	#00A6FF
#00A6FF	10	11	"Game 10 - Nov 01, 2022
Points this game: 1
Goals this game: 1
+/-: -1
Cumulative points: 11"	2022	#00A6FF
#00A6FF	11	13	"Game 11 - Nov 03, 2022
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 13"	2022	#00A6FF
#00A6FF	12	15	"Game 12 - Nov 05, 2022
Points this game: 2
Goals this game: 2
+/-: 1
Cumulative points: 15"	2022	#00A6FF
#00A6FF	13	15	"Game 13 - Nov 08, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 15"	2022	#00A6FF
#00A6FF	14	17	"Game 14 - Nov 09, 2022
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 17"	2022	#00A6FF
#00A6FF	15	19	"Game 15 - Nov 12, 2022
Points this game: 2
Goals this game: 1
+/-: 0
Cumulative points: 19"	2022	#00A6FF
#00A6FF	16	19	"Game 16 - Nov 15, 2022
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 19"	2022	#00A6FF
#00A6FF	17	21	"Game 17 - Nov 17, 2022
Points this game: 2
Goals this game: 1
+/-: -1
Cumulative points: 21"	2022	#00A6FF
#00A6FF	18	23	"Game 18 - Nov 19, 2022
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 23"	2022	#00A6FF
#00A6FF	19	23	"Game 19 - Nov 22, 2022
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 23"	2022	#00A6FF
#00A6FF	20	23	"Game 20 - Nov 23, 2022
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 23"	2022	#00A6FF
#00A6FF	21	24	"Game 21 - Nov 25, 2022
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 24"	2022	#00A6FF
#00A6FF	22	24	"Game 22 - Nov 29, 2022
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 24"	2022	#00A6FF
#00A6FF	23	25	"Game 23 - Dec 01, 2022
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 25"	2022	#00A6FF
#00A6FF	24	26	"Game 24 - Dec 03, 2022
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 26"	2022	#00A6FF
#00A6FF	25	28	"Game 25 - Dec 05, 2022
Points this game: 2
Goals this game: 1
+/-: 0
Cumulative points: 28"	2022	#00A6FF
#00A6FF	26	29	"Game 26 - Dec 06, 2022
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 29"	2022	#00A6FF
#00A6FF	27	29	"Game 27 - Dec 10, 2022
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 29"	2022	#00A6FF
#00A6FF	28	29	"Game 28 - Dec 12, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 29"	2022	#00A6FF
#00A6FF	29	30	"Game 29 - Dec 14, 2022
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 30"	2022	#00A6FF
#00A6FF	30	30	"Game 30 - Dec 15, 2022
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 30"	2022	#00A6FF
#00A6FF	31	31	"Game 31 - Dec 17, 2022
Points this game: 1
Goals this game: 1
+/-: -2
Cumulative points: 31"	2022	#00A6FF
#00A6FF	32	31	"Game 32 - Dec 19, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 31"	2022	#00A6FF
#00A6FF	33	31	"Game 33 - Dec 21, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 31"	2022	#00A6FF
#00A6FF	34	31	"Game 34 - Dec 23, 2022
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 31"	2022	#00A6FF
#00A6FF	35	31	"Game 35 - Dec 28, 2022
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 31"	2022	#00A6FF
#00A6FF	36	31	"Game 36 - Dec 29, 2022
Points this game: 0
Goals this game: 0
+/-: -4
Cumulative points: 31"	2022	#00A6FF
#00A6FF	37	32	"Game 37 - Dec 31, 2022
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 32"	2022	#00A6FF
#00A6FF	38	32	"Game 38 - Jan 03, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 32"	2022	#00A6FF
#00A6FF	39	32	"Game 39 - Jan 05, 2023
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 32"	2022	#00A6FF
#00A6FF	40	34	"Game 40 - Jan 07, 2023
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 34"	2022	#00A6FF
#00A6FF	41	34	"Game 41 - Jan 09, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 34"	2022	#00A6FF
#00A6FF	42	35	"Game 42 - Jan 12, 2023
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 35"	2022	#00A6FF
#00A6FF	43	36	"Game 43 - Jan 14, 2023
Points this game: 1
Goals this game: 1
+/-: -1
Cumulative points: 36"	2022	#00A6FF
#00A6FF	44	37	"Game 44 - Jan 15, 2023
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 37"	2022	#00A6FF
#00A6FF	45	37	"Game 45 - Jan 17, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 37"	2022	#00A6FF
#00A6FF	46	37	"Game 46 - Jan 19, 2023
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 37"	2022	#00A6FF
#00A6FF	47	38	"Game 47 - Jan 21, 2023
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 38"	2022	#00A6FF
#00A6FF	48	38	"Game 48 - Jan 24, 2023
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 38"	2022	#00A6FF
#00A6FF	49	38	"Game 49 - Jan 26, 2023
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 38"	2022	#00A6FF
#00A6FF	50	38	"Game 50 - Jan 28, 2023
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 38"	2022	#00A6FF
#00A6FF	51	40	"Game 51 - Jan 31, 2023
Points this game: 2
Goals this game: 0
+/-: 0
Cumulative points: 40"	2022	#00A6FF
#00A6FF	52	41	"Game 52 - Feb 11, 2023
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 41"	2022	#00A6FF
#00A6FF	53	42	"Game 53 - Feb 12, 2023
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 42"	2022	#00A6FF
#00A6FF	54	42	"Game 54 - Feb 14, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 42"	2022	#00A6FF
#00A6FF	55	42	"Game 55 - Feb 16, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 42"	2022	#00A6FF
#00A6FF	56	42	"Game 56 - Feb 18, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 42"	2022	#00A6FF
#00A6FF	57	44	"Game 57 - Feb 21, 2023
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 44"	2022	#00A6FF
#00A6FF	58	45	"Game 58 - Feb 24, 2023
Points this game: 1
Goals this game: 1
+/-: 2
Cumulative points: 45"	2022	#00A6FF
#00A6FF	59	46	"Game 59 - Feb 25, 2023
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 46"	2022	#00A6FF
#00A6FF	60	47	"Game 60 - Feb 28, 2023
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 47"	2022	#00A6FF
#00A6FF	61	47	"Game 61 - Mar 02, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 47"	2022	#00A6FF
#00A6FF	62	48	"Game 62 - Mar 03, 2023
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 48"	2022	#00A6FF
#00A6FF	63	49	"Game 63 - Mar 05, 2023
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 49"	2022	#00A6FF
#00A6FF	64	49	"Game 64 - Mar 07, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 49"	2022	#00A6FF
#00A6FF	65	49	"Game 65 - Mar 09, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 49"	2022	#00A6FF
#00A6FF	66	49	"Game 66 - Mar 11, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 49"	2022	#00A6FF
#00A6FF	67	51	"Game 67 - Mar 13, 2023
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 51"	2022	#00A6FF
#00A6FF	68	51	"Game 68 - Mar 14, 2023
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 51"	2022	#00A6FF
#00A6FF	69	51	"Game 69 - Mar 16, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 51"	2022	#00A6FF
#00A6FF	70	53	"Game 70 - Mar 18, 2023
Points this game: 2
Goals this game: 0
+/-: -1
Cumulative points: 53"	2022	#00A6FF
#00A6FF	71	55	"Game 71 - Mar 21, 2023
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 55"	2022	#00A6FF
#00A6FF	72	57	"Game 72 - Mar 23, 2023
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 57"	2022	#00A6FF
#00A6FF	73	61	"Game 73 - Mar 25, 2023
Points this game: 4
Goals this game: 1
+/-: 4
Cumulative points: 61"	2022	#00A6FF
#00A6FF	74	61	"Game 74 - Mar 27, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 61"	2022	#00A6FF
#00A6FF	75	61	"Game 75 - Mar 28, 2023
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 61"	2022	#00A6FF
#00A6FF	76	61	"Game 76 - Mar 30, 2023
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 61"	2022	#00A6FF
#00A6FF	77	61	"Game 77 - Apr 01, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 61"	2022	#00A6FF
#00A6FF	78	61	"Game 78 - Apr 04, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 61"	2022	#00A6FF
#00A6FF	79	63	"Game 79 - Apr 06, 2023
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 63"	2022	#00A6FF
#00A6FF	80	64	"Game 80 - Apr 08, 2023
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 64"	2022	#00A6FF
#00A6FF	81	65	"Game 81 - Apr 12, 2023
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 65"	2022	#00A6FF
#00A6FF	82	66	"Game 82 - Apr 13, 2023
Points this game: 1
Goals this game: 1
+/-: -1
Cumulative points: 66"	2022	#00A6FF
#B385FF	1	1	"Game 1 - Oct 11, 2023
Points this game: 1
Goals this game: 0
+/-: -2
Cumulative points: 1"	2023	#B385FF
#B385FF	2	1	"Game 2 - Oct 14, 2023
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 1"	2023	#B385FF
#B385FF	3	1	"Game 3 - Oct 17, 2023
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 1"	2023	#B385FF
#B385FF	4	3	"Game 4 - Oct 21, 2023
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 3"	2023	#B385FF
#B385FF	5	3	"Game 5 - Oct 23, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 3"	2023	#B385FF
#B385FF	6	3	"Game 6 - Oct 24, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 3"	2023	#B385FF
#B385FF	7	6	"Game 7 - Oct 26, 2023
Points this game: 3
Goals this game: 1
+/-: 3
Cumulative points: 6"	2023	#B385FF
#B385FF	8	7	"Game 8 - Oct 28, 2023
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 7"	2023	#B385FF
#B385FF	9	8	"Game 9 - Oct 30, 2023
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 8"	2023	#B385FF
#B385FF	10	8	"Game 10 - Nov 02, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 8"	2023	#B385FF
#B385FF	11	9	"Game 11 - Nov 04, 2023
Points this game: 1
Goals this game: 1
+/-: -1
Cumulative points: 9"	2023	#B385FF
#B385FF	12	10	"Game 12 - Nov 07, 2023
Points this game: 1
Goals this game: 1
+/-: -2
Cumulative points: 10"	2023	#B385FF
#B385FF	13	12	"Game 13 - Nov 09, 2023
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 12"	2023	#B385FF
#B385FF	14	13	"Game 14 - Nov 11, 2023
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 13"	2023	#B385FF
#B385FF	15	13	"Game 15 - Nov 12, 2023
Points this game: 0
Goals this game: 0
+/-: -4
Cumulative points: 13"	2023	#B385FF
#B385FF	16	13	"Game 16 - Nov 14, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 13"	2023	#B385FF
#B385FF	17	15	"Game 17 - Nov 16, 2023
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 15"	2023	#B385FF
#B385FF	18	16	"Game 18 - Nov 18, 2023
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 16"	2023	#B385FF
#B385FF	19	17	"Game 19 - Nov 22, 2023
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 17"	2023	#B385FF
#B385FF	20	17	"Game 20 - Nov 24, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 17"	2023	#B385FF
#B385FF	21	17	"Game 21 - Nov 25, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 17"	2023	#B385FF
#B385FF	22	18	"Game 22 - Nov 29, 2023
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 18"	2023	#B385FF
#B385FF	23	18	"Game 23 - Nov 30, 2023
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 18"	2023	#B385FF
#B385FF	24	20	"Game 24 - Dec 02, 2023
Points this game: 2
Goals this game: 1
+/-: 0
Cumulative points: 20"	2023	#B385FF
#B385FF	25	21	"Game 25 - Dec 04, 2023
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 21"	2023	#B385FF
#B385FF	26	21	"Game 26 - Dec 07, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 21"	2023	#B385FF
#B385FF	27	22	"Game 27 - Dec 09, 2023
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 22"	2023	#B385FF
#B385FF	28	22	"Game 28 - Dec 10, 2023
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 22"	2023	#B385FF
#B385FF	29	23	"Game 29 - Dec 13, 2023
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 23"	2023	#B385FF
#B385FF	30	25	"Game 30 - Dec 16, 2023
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 25"	2023	#B385FF
#B385FF	31	26	"Game 31 - Dec 18, 2023
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 26"	2023	#B385FF
#B385FF	32	28	"Game 32 - Dec 21, 2023
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 28"	2023	#B385FF
#B385FF	33	30	"Game 33 - Dec 22, 2023
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 30"	2023	#B385FF
#B385FF	34	30	"Game 34 - Dec 28, 2023
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 30"	2023	#B385FF
#B385FF	35	31	"Game 35 - Dec 30, 2023
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 31"	2023	#B385FF
#B385FF	36	32	"Game 36 - Dec 31, 2023
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 32"	2023	#B385FF
#B385FF	37	34	"Game 37 - Jan 02, 2024
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 34"	2023	#B385FF
#B385FF	38	34	"Game 38 - Jan 04, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 34"	2023	#B385FF
#B385FF	39	34	"Game 39 - Jan 06, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 34"	2023	#B385FF
#B385FF	40	34	"Game 40 - Jan 10, 2024
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 34"	2023	#B385FF
#B385FF	41	34	"Game 41 - Jan 11, 2024
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 34"	2023	#B385FF
#B385FF	42	35	"Game 42 - Jan 13, 2024
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 35"	2023	#B385FF
#B385FF	43	37	"Game 43 - Jan 15, 2024
Points this game: 2
Goals this game: 0
+/-: 0
Cumulative points: 37"	2023	#B385FF
#B385FF	44	37	"Game 44 - Jan 17, 2024
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 37"	2023	#B385FF
#B385FF	45	37	"Game 45 - Jan 18, 2024
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 37"	2023	#B385FF
#B385FF	46	38	"Game 46 - Jan 20, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 38"	2023	#B385FF
#B385FF	47	39	"Game 47 - Jan 23, 2024
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 39"	2023	#B385FF
#B385FF	48	41	"Game 48 - Jan 25, 2024
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 41"	2023	#B385FF
#B385FF	49	42	"Game 49 - Jan 27, 2024
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 42"	2023	#B385FF
#B385FF	50	45	"Game 50 - Feb 06, 2024
Points this game: 3
Goals this game: 2
+/-: 1
Cumulative points: 45"	2023	#B385FF
#B385FF	51	47	"Game 51 - Feb 10, 2024
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 47"	2023	#B385FF
#B385FF	52	48	"Game 52 - Feb 11, 2024
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 48"	2023	#B385FF
#B385FF	53	51	"Game 53 - Feb 13, 2024
Points this game: 3
Goals this game: 2
+/-: 3
Cumulative points: 51"	2023	#B385FF
#B385FF	54	52	"Game 54 - Feb 15, 2024
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 52"	2023	#B385FF
#B385FF	55	53	"Game 55 - Feb 17, 2024
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 53"	2023	#B385FF
#B385FF	56	53	"Game 56 - Feb 21, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 53"	2023	#B385FF
#B385FF	57	53	"Game 57 - Feb 22, 2024
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 53"	2023	#B385FF
#B385FF	58	55	"Game 58 - Feb 24, 2024
Points this game: 2
Goals this game: 2
+/-: 1
Cumulative points: 55"	2023	#B385FF
#B385FF	59	56	"Game 59 - Feb 27, 2024
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 56"	2023	#B385FF
#B385FF	60	59	"Game 60 - Feb 29, 2024
Points this game: 3
Goals this game: 1
+/-: 1
Cumulative points: 59"	2023	#B385FF
#B385FF	61	59	"Game 61 - Mar 02, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 59"	2023	#B385FF
#B385FF	62	61	"Game 62 - Mar 05, 2024
Points this game: 2
Goals this game: 1
+/-: -1
Cumulative points: 61"	2023	#B385FF
#B385FF	63	61	"Game 63 - Mar 07, 2024
Points this game: 0
Goals this game: 0
+/-: -3
Cumulative points: 61"	2023	#B385FF
#B385FF	64	61	"Game 64 - Mar 09, 2024
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 61"	2023	#B385FF
#B385FF	65	61	"Game 65 - Mar 12, 2024
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 61"	2023	#B385FF
#B385FF	66	62	"Game 66 - Mar 14, 2024
Points this game: 1
Goals this game: 1
+/-: -1
Cumulative points: 62"	2023	#B385FF
#B385FF	67	63	"Game 67 - Mar 16, 2024
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 63"	2023	#B385FF
#B385FF	68	64	"Game 68 - Mar 19, 2024
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 64"	2023	#B385FF
#B385FF	69	64	"Game 69 - Mar 21, 2024
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 64"	2023	#B385FF
#B385FF	70	66	"Game 70 - Mar 24, 2024
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 66"	2023	#B385FF
#B385FF	71	67	"Game 71 - Mar 26, 2024
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 67"	2023	#B385FF
#B385FF	72	69	"Game 72 - Mar 28, 2024
Points this game: 2
Goals this game: 1
+/-: 4
Cumulative points: 69"	2023	#B385FF
#B385FF	73	69	"Game 73 - Mar 30, 2024
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 69"	2023	#B385FF
#B385FF	74	71	"Game 74 - Apr 02, 2024
Points this game: 2
Goals this game: 2
+/-: 2
Cumulative points: 71"	2023	#B385FF
#B385FF	75	72	"Game 75 - Apr 04, 2024
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 72"	2023	#B385FF
#B385FF	76	74	"Game 76 - Apr 06, 2024
Points this game: 2
Goals this game: 1
+/-: 0
Cumulative points: 74"	2023	#B385FF
#B385FF	77	74	"Game 77 - Apr 07, 2024
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 74"	2023	#B385FF
#B385FF	78	75	"Game 78 - Apr 09, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 75"	2023	#B385FF
#B385FF	79	76	"Game 79 - Apr 11, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 76"	2023	#B385FF
#B385FF	80	76	"Game 80 - Apr 13, 2024
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 76"	2023	#B385FF
#B385FF	81	76	"Game 81 - Apr 15, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 76"	2023	#B385FF
#B385FF	82	77	"Game 82 - Apr 16, 2024
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 77"	2023	#B385FF
#EF67EB	1	0	"Game 1 - Oct 09, 2024
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 0"	2024	#EF67EB
#EF67EB	2	0	"Game 2 - Oct 10, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 0"	2024	#EF67EB
#EF67EB	3	1	"Game 3 - Oct 12, 2024
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 1"	2024	#EF67EB
#EF67EB	4	3	"Game 4 - Oct 14, 2024
Points this game: 2
Goals this game: 0
+/-: -2
Cumulative points: 3"	2024	#EF67EB
#EF67EB	5	4	"Game 5 - Oct 17, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 4"	2024	#EF67EB
#EF67EB	6	5	"Game 6 - Oct 19, 2024
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 5"	2024	#EF67EB
#EF67EB	7	7	"Game 7 - Oct 22, 2024
Points this game: 2
Goals this game: 2
+/-: 1
Cumulative points: 7"	2024	#EF67EB
#EF67EB	8	9	"Game 8 - Oct 26, 2024
Points this game: 2
Goals this game: 0
+/-: 3
Cumulative points: 9"	2024	#EF67EB
#EF67EB	9	11	"Game 9 - Oct 27, 2024
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 11"	2024	#EF67EB
#EF67EB	10	11	"Game 10 - Oct 29, 2024
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 11"	2024	#EF67EB
#EF67EB	11	13	"Game 11 - Oct 31, 2024
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 13"	2024	#EF67EB
#EF67EB	12	13	"Game 12 - Nov 02, 2024
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 13"	2024	#EF67EB
#EF67EB	13	13	"Game 13 - Nov 05, 2024
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 13"	2024	#EF67EB
#EF67EB	14	13	"Game 14 - Nov 07, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 13"	2024	#EF67EB
